dataset,class_label,record_id,n_samples,full_min,full_max,full_clip,full_clip_ratio,body_min,body_max,body_clip,body_clip_ratio
xmodelmatch_train,seg,0211_CHF_chf03_60s_24110000ms,60000,1775,2160,0,0.0,1775,2160,0,0.0
xmodelmatch_train,seg,0212_CHF_chf03_60s_24260000ms,60000,1779,2166,0,0.0,1779,2166,0,0.0
xmodelmatch_train,seg,0213_CHF_chf03_60s_24680000ms,60000,1629,2337,0,0.0,1629,2337,0,0.0
xmodelmatch_train,seg,0214_CHF_chf03_60s_25210000ms,60000,1581,2478,0,0.0,1581,2478,0,0.0
xmodelmatch_train,seg,0215_CHF_chf03_60s_25360000ms,60000,1546,2373,0,0.0,1546,2373,0,0.0
xmodelmatch_train,seg,0216_CHF_chf03_60s_33120000ms,60000,1508,2332,0,0.0,1508,2332,0,0.0
xmodelmatch_train,seg,0217_CHF_chf03_60s_40300000ms,60000,1801,2176,0,0.0,1801,2176,0,0.0
xmodelmatch_train,seg,0218_CHF_chf03_60s_44580000ms,60000,1740,2204,0,0.0,1740,2191,0,0.0
xmodelmatch_train,seg,0219_CHF_chf03_60s_45910000ms,60000,1669,2271,0,0.0,1669,2271,0,0.0
xmodelmatch_train,seg,0220_CHF_chf03_60s_48290000ms,60000,1742,2179,0,0.0,1742,2179,0,0.0
xmodelmatch_train,seg,0221_CHF_chf03_60s_54510000ms,60000,1598,2208,0,0.0,1598,2208,0,0.0
xmodelmatch_train,seg,0222_CHF_chf03_60s_68790000ms,60000,1763,2159,0,0.0,1763,2159,0,0.0
xmodelmatch_train,seg,0223_CHF_chf04_60s_3900000ms,60000,1955,2197,0,0.0,1955,2197,0,0.0
xmodelmatch_train,seg,0224_CHF_chf04_60s_8660000ms,60000,1693,2233,0,0.0,1693,2233,0,0.0
xmodelmatch_train,seg,0225_CHF_chf04_60s_12620000ms,60000,1878,2212,0,0.0,1878,2212,0,0.0
xmodelmatch_train,seg,0226_CHF_chf04_60s_16790000ms,60000,1870,2111,0,0.0,1870,2111,0,0.0
xmodelmatch_train,seg,0227_CHF_chf04_60s_21850000ms,60000,1939,2138,0,0.0,1939,2132,0,0.0
xmodelmatch_train,seg,0228_CHF_chf04_60s_22000000ms,60000,1893,2162,0,0.0,1893,2162,0,0.0
xmodelmatch_train,seg,0229_CHF_chf04_60s_23660000ms,60000,1842,2191,0,0.0,1842,2191,0,0.0
xmodelmatch_train,seg,0230_CHF_chf04_60s_28540000ms,60000,1931,2226,0,0.0,1931,2226,0,0.0
xmodelmatch_train,seg,0231_CHF_chf04_60s_33580000ms,60000,1754,2335,0,0.0,1754,2335,0,0.0
xmodelmatch_train,seg,0232_CHF_chf04_60s_36720000ms,60000,1973,2148,0,0.0,1973,2148,0,0.0
xmodelmatch_train,seg,0233_CHF_chf04_60s_36870000ms,60000,1951,2110,0,0.0,1951,2110,0,0.0
xmodelmatch_train,seg,0234_CHF_chf04_60s_37880000ms,60000,1887,2160,0,0.0,1887,2160,0,0.0
xmodelmatch_train,seg,0235_CHF_chf04_60s_41520000ms,60000,1891,2150,0,0.0,1891,2150,0,0.0
xmodelmatch_train,seg,0236_CHF_chf04_60s_46490000ms,60000,1673,2280,0,0.0,1673,2280,0,0.0
xmodelmatch_train,seg,0237_CHF_chf04_60s_47230000ms,60000,1725,2181,0,0.0,1725,2181,0,0.0
xmodelmatch_train,seg,0238_CHF_chf04_60s_48600000ms,60000,1732,2209,0,0.0,1732,2209,0,0.0
xmodelmatch_train,seg,0239_CHF_chf04_60s_48810000ms,60000,1775,2091,0,0.0,1775,2091,0,0.0
xmodelmatch_train,seg,0240_CHF_chf04_60s_52500000ms,60000,1933,2288,0,0.0,1933,2288,0,0.0
xmodelmatch_train,seg,0241_CHF_chf04_60s_53900000ms,60000,1705,2330,0,0.0,1705,2330,0,0.0
xmodelmatch_train,seg,0242_CHF_chf04_60s_60800000ms,60000,1966,2193,0,0.0,1977,2193,0,0.0
xmodelmatch_train,seg,0243_CHF_chf04_60s_60910000ms,60000,1976,2189,0,0.0,1976,2189,0,0.0
xmodelmatch_train,seg,0244_CHF_chf04_60s_61290000ms,60000,1975,2214,0,0.0,1975,2214,0,0.0
xmodelmatch_train,seg,0245_CHF_chf04_60s_70010000ms,60000,1917,2332,0,0.0,1917,2332,0,0.0
xmodelmatch_train,seg,0246_CHF_chf06_60s_740000ms,60000,1638,2321,0,0.0,1638,2321,0,0.0
xmodelmatch_train,seg,0247_CHF_chf06_60s_1050000ms,60000,1734,2307,0,0.0,1734,2307,0,0.0
xmodelmatch_train,seg,0248_CHF_chf06_60s_1450000ms,60000,1829,2267,0,0.0,1829,2267,0,0.0
xmodelmatch_train,seg,0249_CHF_chf06_60s_1590000ms,60000,1758,2254,0,0.0,1758,2254,0,0.0
xmodelmatch_train,seg,0250_CHF_chf06_60s_28440000ms,60000,1728,2276,0,0.0,1728,2276,0,0.0
xmodelmatch_train,seg,0251_CHF_chf06_60s_35110000ms,60000,1821,2225,0,0.0,1821,2225,0,0.0
xmodelmatch_train,seg,0252_CHF_chf06_60s_36380000ms,60000,1843,2288,0,0.0,1971,2288,0,0.0
xmodelmatch_train,seg,0253_CHF_chf06_60s_48690000ms,60000,1826,2313,0,0.0,1826,2313,0,0.0
xmodelmatch_train,seg,0254_CHF_chf06_60s_53460000ms,60000,1882,2295,0,0.0,1882,2295,0,0.0
xmodelmatch_train,seg,0255_CHF_chf06_60s_54330000ms,60000,1965,2308,0,0.0,1965,2308,0,0.0
xmodelmatch_train,seg,0256_CHF_chf06_60s_58700000ms,60000,1854,2293,0,0.0,1854,2293,0,0.0
xmodelmatch_train,seg,0257_CHF_chf06_60s_60950000ms,60000,1977,2227,0,0.0,1977,2227,0,0.0
xmodelmatch_train,seg,0258_CHF_chf06_60s_61790000ms,60000,1956,2204,0,0.0,1956,2204,0,0.0
xmodelmatch_train,seg,0259_CHF_chf06_60s_64390000ms,60000,1988,2236,0,0.0,1988,2236,0,0.0
xmodelmatch_train,seg,0260_CHF_chf06_60s_65250000ms,60000,1869,2241,0,0.0,1869,2241,0,0.0
xmodelmatch_train,seg,0261_CHF_chf06_60s_65460000ms,60000,1843,2254,0,0.0,1843,2254,0,0.0
xmodelmatch_train,seg,0262_CHF_chf06_60s_65800000ms,60000,1793,2255,0,0.0,1793,2255,0,0.0
xmodelmatch_train,seg,0263_CHF_chf06_60s_65930000ms,60000,1809,2306,0,0.0,1809,2306,0,0.0
xmodelmatch_train,seg,0264_CHF_chf06_60s_67840000ms,60000,1815,2259,0,0.0,1815,2259,0,0.0
xmodelmatch_train,seg,0265_CHF_chf06_60s_67950000ms,60000,1774,2283,0,0.0,1774,2283,0,0.0
xmodelmatch_train,seg,0266_CHF_chf06_60s_69100000ms,60000,1764,2481,0,0.0,1764,2481,0,0.0
xmodelmatch_train,seg,0267_CHF_chf06_60s_70470000ms,60000,1967,2281,0,0.0,1967,2281,0,0.0
xmodelmatch_train,seg,0268_CHF_chf07_60s_980000ms,60000,1707,2228,0,0.0,1707,2228,0,0.0
xmodelmatch_train,seg,0269_CHF_chf07_60s_7530000ms,60000,1522,2602,0,0.0,1522,2602,0,0.0
xmodelmatch_train,seg,0270_CHF_chf07_60s_14660000ms,60000,1732,2225,0,0.0,1732,2225,0,0.0
xmodelmatch_train,seg,0271_CHF_chf07_60s_22070000ms,60000,1806,2162,0,0.0,1806,2162,0,0.0
xmodelmatch_train,seg,0272_CHF_chf07_60s_23320000ms,60000,1705,2511,0,0.0,1705,2511,0,0.0
xmodelmatch_train,seg,0273_CHF_chf07_60s_24650000ms,60000,1786,2195,0,0.0,1786,2195,0,0.0
xmodelmatch_train,seg,0274_CHF_chf07_60s_31620000ms,60000,1792,2165,0,0.0,1792,2165,0,0.0
xmodelmatch_train,seg,0275_CHF_chf07_60s_34590000ms,60000,1788,2170,0,0.0,1788,2170,0,0.0
xmodelmatch_train,seg,0276_CHF_chf07_60s_35210000ms,60000,1819,2147,0,0.0,1819,2147,0,0.0
xmodelmatch_train,seg,0277_CHF_chf07_60s_35520000ms,60000,1816,2175,0,0.0,1816,2175,0,0.0
xmodelmatch_train,seg,0278_CHF_chf07_60s_39260000ms,60000,1803,2179,0,0.0,1803,2179,0,0.0
xmodelmatch_train,seg,0279_CHF_chf07_60s_42140000ms,60000,1793,2201,0,0.0,1793,2201,0,0.0
xmodelmatch_train,seg,0280_CHF_chf07_60s_51270000ms,60000,1799,2162,0,0.0,1799,2162,0,0.0
xmodelmatch_train,seg,0281_CHF_chf07_60s_54750000ms,60000,1694,2165,0,0.0,1694,2165,0,0.0
xmodelmatch_train,seg,0282_CHF_chf07_60s_55210000ms,60000,1809,2191,0,0.0,1809,2191,0,0.0
xmodelmatch_train,seg,0283_CHF_chf07_60s_56140000ms,60000,1875,2138,0,0.0,1875,2138,0,0.0
xmodelmatch_train,seg,0284_CHF_chf07_60s_56960000ms,60000,1686,2184,0,0.0,1686,2184,0,0.0
xmodelmatch_train,seg,0285_CHF_chf07_60s_60910000ms,60000,1755,2195,0,0.0,1763,2195,0,0.0
xmodelmatch_train,seg,0286_CHF_chf07_60s_62020000ms,60000,1787,2146,0,0.0,1787,2146,0,0.0
xmodelmatch_train,seg,0287_CHF_chf07_60s_65280000ms,60000,1786,2164,0,0.0,1786,2164,0,0.0
xmodelmatch_train,seg,0288_CHF_chf07_60s_67420000ms,60000,1784,2131,0,0.0,1784,2131,0,0.0
xmodelmatch_train,seg,0289_CHF_chf07_60s_69280000ms,60000,1803,2211,0,0.0,1803,2211,0,0.0
xmodelmatch_train,seg,0290_CHF_chf08_60s_3660000ms,60000,1809,2151,0,0.0,1809,2151,0,0.0
xmodelmatch_train,seg,0291_CHF_chf08_60s_4390000ms,60000,1825,2126,0,0.0,1825,2126,0,0.0
xmodelmatch_train,seg,0292_CHF_chf08_60s_7430000ms,60000,1780,2145,0,0.0,1780,2145,0,0.0
xmodelmatch_train,seg,0293_CHF_chf08_60s_9100000ms,60000,1827,2100,0,0.0,1827,2100,0,0.0
xmodelmatch_train,seg,0294_CHF_chf08_60s_13820000ms,60000,1739,2138,0,0.0,1739,2138,0,0.0
xmodelmatch_train,seg,0295_CHF_chf08_60s_14560000ms,60000,1791,2111,0,0.0,1812,2111,0,0.0
xmodelmatch_train,seg,0296_CHF_chf08_60s_16420000ms,60000,1763,2201,0,0.0,1763,2201,0,0.0
xmodelmatch_train,seg,0297_CHF_chf08_60s_21350000ms,60000,1860,2212,0,0.0,1860,2212,0,0.0
xmodelmatch_train,seg,0298_CHF_chf08_60s_23130000ms,60000,1680,2180,0,0.0,1680,2180,0,0.0
xmodelmatch_train,seg,0299_CHF_chf08_60s_33750000ms,60000,1726,2228,0,0.0,1726,2228,0,0.0
xmodelmatch_train,seg,0300_CHF_chf08_60s_43670000ms,60000,1830,2239,0,0.0,1830,2239,0,0.0
xmodelmatch_train,seg,0301_CHF_chf08_60s_44800000ms,60000,1845,2141,0,0.0,1845,2141,0,0.0
xmodelmatch_train,seg,0302_CHF_chf08_60s_46810000ms,60000,1778,2130,0,0.0,1783,2130,0,0.0
xmodelmatch_train,seg,0303_CHF_chf08_60s_48380000ms,60000,1827,2236,0,0.0,1827,2236,0,0.0
xmodelmatch_train,seg,0304_CHF_chf08_60s_49630000ms,60000,1809,2164,0,0.0,1809,2164,0,0.0
xmodelmatch_train,seg,0305_CHF_chf08_60s_54910000ms,60000,1712,2227,0,0.0,1712,2227,0,0.0
xmodelmatch_train,seg,0306_CHF_chf08_60s_56420000ms,60000,1860,2160,0,0.0,1860,2160,0,0.0
xmodelmatch_train,seg,0307_CHF_chf08_60s_57650000ms,60000,1819,2136,0,0.0,1819,2136,0,0.0
xmodelmatch_train,seg,0308_CHF_chf08_60s_61300000ms,60000,1813,2173,0,0.0,1813,2114,0,0.0
xmodelmatch_train,seg,0309_CHF_chf08_60s_62870000ms,60000,1764,2106,0,0.0,1764,2106,0,0.0
xmodelmatch_train,seg,0310_CHF_chf08_60s_64800000ms,60000,1635,2222,0,0.0,1635,2222,0,0.0
xmodelmatch_train,seg,0311_CHF_chf08_60s_71080000ms,60000,1668,2153,0,0.0,1668,2153,0,0.0
xmodelmatch_train,seg,0312_CHF_chf09_60s_150000ms,60000,1532,2846,0,0.0,1532,2846,0,0.0
xmodelmatch_train,seg,0313_CHF_chf09_60s_1810000ms,60000,1467,2807,0,0.0,1467,2807,0,0.0
xmodelmatch_train,seg,0314_CHF_chf09_60s_4600000ms,60000,1531,2934,0,0.0,1531,2934,0,0.0
xmodelmatch_train,seg,0315_CHF_chf09_60s_12960000ms,60000,1091,2789,0,0.0,1091,2789,0,0.0
xmodelmatch_train,seg,0316_CHF_chf09_60s_13700000ms,60000,1472,2823,0,0.0,1472,2823,0,0.0
xmodelmatch_train,seg,0317_CHF_chf09_60s_16890000ms,60000,1359,3056,0,0.0,1417,3056,0,0.0
xmodelmatch_train,seg,0318_CHF_chf09_60s_20660000ms,60000,1468,2932,0,0.0,1468,2932,0,0.0
xmodelmatch_train,seg,0319_CHF_chf09_60s_20740000ms,60000,1485,2936,0,0.0,1485,2936,0,0.0
xmodelmatch_train,seg,0320_CHF_chf09_60s_21700000ms,60000,1323,2957,0,0.0,1323,2957,0,0.0
xmodelmatch_train,seg,0321_CHF_chf09_60s_36210000ms,60000,1473,2930,0,0.0,1474,2930,0,0.0
xmodelmatch_train,seg,0322_CHF_chf09_60s_38950000ms,60000,1324,2297,0,0.0,1324,2297,0,0.0
xmodelmatch_train,seg,0323_CHF_chf09_60s_43680000ms,60000,1337,2444,0,0.0,1337,2444,0,0.0
xmodelmatch_train,seg,0324_CHF_chf09_60s_44300000ms,60000,1202,2290,0,0.0,1202,2290,0,0.0
xmodelmatch_train,seg,0325_CHF_chf09_60s_44820000ms,60000,1486,2267,0,0.0,1486,2267,0,0.0
xmodelmatch_train,seg,0326_CHF_chf09_60s_48930000ms,60000,862,2560,0,0.0,862,2560,0,0.0
xmodelmatch_train,seg,0327_CHF_chf09_60s_52950000ms,60000,1263,2635,0,0.0,1263,2635,0,0.0
xmodelmatch_train,seg,0328_CHF_chf09_60s_56300000ms,60000,1556,2283,0,0.0,1556,2283,0,0.0
xmodelmatch_train,seg,0329_CHF_chf09_60s_58580000ms,60000,1529,2244,0,0.0,1529,2244,0,0.0
xmodelmatch_train,seg,0330_CHF_chf09_60s_58850000ms,60000,1493,2325,0,0.0,1493,2325,0,0.0
xmodelmatch_train,seg,0331_CHF_chf09_60s_66010000ms,60000,1474,2260,0,0.0,1474,2260,0,0.0
xmodelmatch_train,seg,0332_CHF_chf09_60s_66810000ms,60000,1314,2558,0,0.0,1314,2558,0,0.0
xmodelmatch_train,seg,0333_CHF_chf09_60s_68380000ms,60000,1452,2300,0,0.0,1452,2300,0,0.0
xmodelmatch_train,seg,0334_CHF_chf10_60s_610000ms,60000,1881,2367,0,0.0,1881,2367,0,0.0
xmodelmatch_train,seg,0335_CHF_chf10_60s_1520000ms,60000,1861,2685,0,0.0,1861,2685,0,0.0
xmodelmatch_train,seg,0336_CHF_chf10_60s_1620000ms,60000,1907,2416,0,0.0,1907,2401,0,0.0
xmodelmatch_train,seg,0337_CHF_chf10_60s_7550000ms,60000,1757,2389,0,0.0,1757,2389,0,0.0
xmodelmatch_train,seg,0338_CHF_chf10_60s_16080000ms,60000,1793,2097,0,0.0,1793,2097,0,0.0
xmodelmatch_train,seg,0339_CHF_chf10_60s_17300000ms,60000,1738,2123,0,0.0,1752,2123,0,0.0
xmodelmatch_train,seg,0340_CHF_chf10_60s_20860000ms,60000,1580,2151,0,0.0,1580,2151,0,0.0
xmodelmatch_train,seg,0341_CHF_chf10_60s_21380000ms,60000,1599,2198,0,0.0,1643,2198,0,0.0
xmodelmatch_train,seg,0342_CHF_chf10_60s_31570000ms,60000,1726,2115,0,0.0,1726,2115,0,0.0
xmodelmatch_train,seg,0343_CHF_chf10_60s_34210000ms,60000,1516,2243,0,0.0,1516,2243,0,0.0
xmodelmatch_train,seg,0344_CHF_chf10_60s_37180000ms,60000,1836,2095,0,0.0,1836,2095,0,0.0
xmodelmatch_train,seg,0345_CHF_chf10_60s_39820000ms,60000,1640,2135,0,0.0,1640,2135,0,0.0
xmodelmatch_train,seg,0346_CHF_chf10_60s_40370000ms,60000,1670,2127,0,0.0,1670,2127,0,0.0
xmodelmatch_train,seg,0347_CHF_chf10_60s_44680000ms,60000,1809,2094,0,0.0,1809,2094,0,0.0
xmodelmatch_train,seg,0348_CHF_chf10_60s_48060000ms,60000,1671,2161,0,0.0,1671,2161,0,0.0
xmodelmatch_train,seg,0349_CHF_chf10_60s_50620000ms,60000,1758,2100,0,0.0,1758,2100,0,0.0
xmodelmatch_train,seg,0350_CHF_chf10_60s_51900000ms,60000,1677,2129,0,0.0,1677,2129,0,0.0
xmodelmatch_train,seg,0351_CHF_chf10_60s_53640000ms,60000,1822,2095,0,0.0,1822,2095,0,0.0
xmodelmatch_train,seg,0352_CHF_chf10_60s_54460000ms,60000,1737,2109,0,0.0,1737,2109,0,0.0
xmodelmatch_train,seg,0353_CHF_chf10_60s_54490000ms,60000,1700,2117,0,0.0,1700,2117,0,0.0
xmodelmatch_train,seg,0354_CHF_chf10_60s_55720000ms,60000,1784,2095,0,0.0,1784,2095,0,0.0
xmodelmatch_train,seg,0355_CHF_chf10_60s_64410000ms,60000,1483,2335,0,0.0,1483,2335,0,0.0
xmodelmatch_train,seg,0356_CHF_chf13_60s_180000ms,60000,1896,2145,0,0.0,1896,2145,0,0.0
xmodelmatch_train,seg,0357_CHF_chf13_60s_3160000ms,60000,1880,2242,0,0.0,1880,2242,0,0.0
xmodelmatch_train,seg,0358_CHF_chf13_60s_4630000ms,60000,1822,2242,0,0.0,1822,2242,0,0.0
xmodelmatch_train,seg,0359_CHF_chf13_60s_10090000ms,60000,1932,2234,0,0.0,1932,2234,0,0.0
xmodelmatch_train,seg,0360_CHF_chf13_60s_13880000ms,60000,1626,2236,0,0.0,1626,2236,0,0.0
xmodelmatch_train,seg,0361_CHF_chf13_60s_21920000ms,60000,1870,2187,0,0.0,1870,2187,0,0.0
xmodelmatch_train,seg,0362_CHF_chf13_60s_22700000ms,60000,1793,2248,0,0.0,1793,2248,0,0.0
xmodelmatch_train,seg,0363_CHF_chf13_60s_29980000ms,60000,1853,2251,0,0.0,1853,2251,0,0.0
xmodelmatch_train,seg,0364_CHF_chf13_60s_31960000ms,60000,1895,2253,0,0.0,1895,2253,0,0.0
xmodelmatch_train,seg,0365_CHF_chf13_60s_35870000ms,60000,1843,2244,0,0.0,1845,2244,0,0.0
xmodelmatch_train,seg,0366_CHF_chf13_60s_42600000ms,60000,1496,2369,0,0.0,1496,2369,0,0.0
xmodelmatch_train,seg,0367_CHF_chf13_60s_42950000ms,60000,1832,2143,0,0.0,1832,2143,0,0.0
xmodelmatch_train,seg,0368_CHF_chf13_60s_43250000ms,60000,1581,2439,0,0.0,1581,2439,0,0.0
xmodelmatch_train,seg,0369_CHF_chf13_60s_44500000ms,60000,1847,2264,0,0.0,1847,2264,0,0.0
xmodelmatch_train,seg,0370_CHF_chf13_60s_45120000ms,60000,1657,2260,0,0.0,1657,2260,0,0.0
xmodelmatch_train,seg,0371_CHF_chf13_60s_46760000ms,60000,1684,2223,0,0.0,1684,2223,0,0.0
xmodelmatch_train,seg,0372_CHF_chf13_60s_47320000ms,60000,1898,2253,0,0.0,1898,2242,0,0.0
xmodelmatch_train,seg,0373_CHF_chf13_60s_51910000ms,60000,1748,2272,0,0.0,1748,2272,0,0.0
xmodelmatch_train,seg,0374_CHF_chf13_60s_53110000ms,60000,1887,2270,0,0.0,1887,2270,0,0.0
xmodelmatch_train,seg,0375_CHF_chf13_60s_54270000ms,60000,1854,2115,0,0.0,1854,2115,0,0.0
xmodelmatch_train,seg,0376_CHF_chf13_60s_56010000ms,60000,1731,2216,0,0.0,1731,2216,0,0.0
xmodelmatch_train,seg,0377_CHF_chf13_60s_69650000ms,60000,1856,2125,0,0.0,1856,2113,0,0.0
xmodelmatch_train,seg,0378_CHF_chf15_60s_5710000ms,60000,1682,2511,0,0.0,1744,2511,0,0.0
xmodelmatch_train,seg,0379_CHF_chf15_60s_10790000ms,60000,1681,2986,0,0.0,1681,2986,0,0.0
xmodelmatch_train,seg,0380_CHF_chf15_60s_12590000ms,60000,1494,2685,0,0.0,1494,2685,0,0.0
xmodelmatch_train,seg,0381_CHF_chf15_60s_13360000ms,60000,1417,3005,0,0.0,1417,3005,0,0.0
xmodelmatch_train,seg,0382_CHF_chf15_60s_14070000ms,60000,1414,2933,0,0.0,1601,2933,0,0.0
xmodelmatch_train,seg,0383_CHF_chf15_60s_22920000ms,60000,1634,2770,0,0.0,1634,2770,0,0.0
xmodelmatch_train,seg,0384_CHF_chf15_60s_33500000ms,60000,1139,2483,0,0.0,1139,2483,0,0.0
xmodelmatch_train,seg,0385_CHF_chf15_60s_34200000ms,60000,1183,2815,0,0.0,1183,2354,0,0.0
xmodelmatch_train,seg,0386_CHF_chf15_60s_39900000ms,60000,1257,2298,0,0.0,1257,2298,0,0.0
xmodelmatch_train,seg,0387_CHF_chf15_60s_40040000ms,60000,1226,2315,0,0.0,1226,2315,0,0.0
xmodelmatch_train,seg,0388_CHF_chf15_60s_40900000ms,60000,868,2809,0,0.0,868,2809,0,0.0
xmodelmatch_train,seg,0389_CHF_chf15_60s_41380000ms,60000,784,3167,0,0.0,784,3167,0,0.0
xmodelmatch_train,seg,0390_CHF_chf15_60s_45410000ms,60000,1291,2268,0,0.0,1291,2268,0,0.0
xmodelmatch_train,seg,0391_CHF_chf15_60s_50570000ms,60000,1173,2551,0,0.0,1173,2551,0,0.0
xmodelmatch_train,seg,0392_CHF_chf15_60s_57560000ms,60000,1350,2349,0,0.0,1350,2349,0,0.0
xmodelmatch_train,seg,0393_CHF_chf15_60s_60380000ms,60000,1194,2566,0,0.0,1218,2566,0,0.0
xmodelmatch_train,seg,0394_CHF_chf15_60s_62410000ms,60000,1324,2830,0,0.0,1324,2830,0,0.0
xmodelmatch_train,seg,0395_CHF_chf15_60s_63910000ms,60000,1377,2565,0,0.0,1377,2565,0,0.0
xmodelmatch_train,seg,0396_CHF_chf15_60s_64500000ms,60000,1373,2551,0,0.0,1373,2551,0,0.0
xmodelmatch_train,seg,0397_CHF_chf15_60s_65240000ms,60000,1338,2581,0,0.0,1338,2581,0,0.0
xmodelmatch_train,seg,0398_CHF_chf15_60s_67980000ms,60000,1445,2602,0,0.0,1445,2602,0,0.0
xmodelmatch_train,seg,0399_CHF_chf15_60s_70840000ms,60000,1549,2454,0,0.0,1549,2454,0,0.0
xmodelmatch_train,seg,0400_ARR_100_60s_830000ms,60000,1968,2430,0,0.0,1968,2430,0,0.0
xmodelmatch_train,seg,0401_ARR_100_60s_850000ms,60000,1968,2415,0,0.0,1968,2415,0,0.0
xmodelmatch_train,seg,0402_ARR_100_60s_1160000ms,60000,1958,2416,0,0.0,1958,2416,0,0.0
xmodelmatch_train,seg,0403_ARR_100_60s_1210000ms,60000,1962,2451,0,0.0,1963,2451,0,0.0
xmodelmatch_train,seg,0404_ARR_100_60s_1230000ms,60000,1962,2451,0,0.0,1962,2451,0,0.0
xmodelmatch_train,seg,0405_ARR_100_60s_1540000ms,60000,1971,2446,0,0.0,1971,2446,0,0.0
xmodelmatch_train,seg,0406_ARR_100_60s_1550000ms,60000,1971,2446,0,0.0,1971,2446,0,0.0
xmodelmatch_train,seg,0407_ARR_104_60s_50000ms,60000,1837,2464,0,0.0,1837,2464,0,0.0
xmodelmatch_train,seg,0408_ARR_104_60s_140000ms,60000,1784,2489,0,0.0,1784,2489,0,0.0
xmodelmatch_train,seg,0409_ARR_104_60s_190000ms,60000,1820,2519,0,0.0,1820,2519,0,0.0
xmodelmatch_train,seg,0410_ARR_104_60s_290000ms,60000,1780,2438,0,0.0,1780,2438,0,0.0
xmodelmatch_train,seg,0411_ARR_104_60s_510000ms,60000,1873,2482,0,0.0,1878,2482,0,0.0
xmodelmatch_train,seg,0412_ARR_104_60s_1270000ms,60000,1876,2462,0,0.0,1876,2462,0,0.0
xmodelmatch_train,seg,0413_ARR_104_60s_1310000ms,60000,1879,2462,0,0.0,1879,2462,0,0.0
xmodelmatch_train,seg,0414_ARR_107_60s_570000ms,60000,1408,2734,0,0.0,1408,2734,0,0.0
xmodelmatch_train,seg,0415_ARR_107_60s_960000ms,60000,1404,2761,0,0.0,1404,2761,0,0.0
xmodelmatch_train,seg,0416_ARR_107_60s_1220000ms,60000,1426,2852,0,0.0,1426,2852,0,0.0
xmodelmatch_train,seg,0417_ARR_107_60s_1420000ms,60000,1401,2931,0,0.0,1401,2931,0,0.0
xmodelmatch_train,seg,0418_ARR_107_60s_1620000ms,60000,1416,2756,0,0.0,1416,2756,0,0.0
xmodelmatch_train,seg,0419_ARR_107_60s_1690000ms,60000,1396,2912,0,0.0,1396,2912,0,0.0
xmodelmatch_train,seg,0420_ARR_107_60s_1700000ms,60000,1403,2912,0,0.0,1403,2912,0,0.0
xmodelmatch_train,seg,0421_ARR_107_60s_1730000ms,60000,1390,2912,0,0.0,1390,2912,0,0.0
xmodelmatch_train,seg,0422_ARR_109_60s_90000ms,60000,1754,2498,0,0.0,1754,2498,0,0.0
xmodelmatch_train,seg,0423_ARR_109_60s_120000ms,60000,1804,2497,0,0.0,1804,2497,0,0.0
xmodelmatch_train,seg,0424_ARR_109_60s_230000ms,60000,1802,2504,0,0.0,1802,2504,0,0.0
xmodelmatch_train,seg,0425_ARR_109_60s_300000ms,60000,1790,2508,0,0.0,1790,2508,0,0.0
xmodelmatch_train,seg,0426_ARR_109_60s_310000ms,60000,1790,2508,0,0.0,1790,2508,0,0.0
xmodelmatch_train,seg,0427_ARR_109_60s_420000ms,60000,1725,2476,0,0.0,1725,2476,0,0.0
xmodelmatch_train,seg,0428_ARR_109_60s_500000ms,60000,1732,2478,0,0.0,1732,2478,0,0.0
xmodelmatch_train,seg,0429_ARR_116_60s_500000ms,60000,1648,2948,0,0.0,1648,2948,0,0.0
xmodelmatch_train,seg,0430_ARR_116_60s_510000ms,60000,1648,2948,0,0.0,1648,2948,0,0.0
xmodelmatch_train,seg,0431_ARR_116_60s_560000ms,60000,1650,2950,0,0.0,1650,2950,0,0.0
xmodelmatch_train,seg,0432_ARR_116_60s_630000ms,60000,1708,2904,0,0.0,1708,2904,0,0.0
xmodelmatch_train,seg,0433_ARR_116_60s_1050000ms,60000,1655,2865,0,0.0,1655,2865,0,0.0
xmodelmatch_train,seg,0434_ARR_116_60s_1110000ms,60000,1672,2863,0,0.0,1672,2863,0,0.0
xmodelmatch_train,seg,0435_ARR_116_60s_1180000ms,60000,1664,2896,0,0.0,1664,2896,0,0.0
xmodelmatch_train,seg,0436_ARR_116_60s_1530000ms,60000,1755,2716,0,0.0,1755,2716,0,0.0
xmodelmatch_train,seg,0437_ARR_118_60s_490000ms,60000,1555,2518,0,0.0,1555,2518,0,0.0
xmodelmatch_train,seg,0438_ARR_118_60s_760000ms,60000,1672,2519,0,0.0,1672,2519,0,0.0
xmodelmatch_train,seg,0439_ARR_118_60s_870000ms,60000,1666,2451,0,0.0,1666,2451,0,0.0
xmodelmatch_train,seg,0440_ARR_118_60s_970000ms,60000,1652,2472,0,0.0,1652,2472,0,0.0
xmodelmatch_train,seg,0441_ARR_118_60s_1450000ms,60000,1673,2511,0,0.0,1673,2511,0,0.0
xmodelmatch_train,seg,0442_ARR_118_60s_1490000ms,60000,1640,2464,0,0.0,1640,2464,0,0.0
xmodelmatch_train,seg,0443_ARR_118_60s_1500000ms,60000,1639,2464,0,0.0,1639,2464,0,0.0
xmodelmatch_train,seg,0444_ARR_118_60s_1550000ms,60000,1686,2485,0,0.0,1686,2485,0,0.0
