artifact_id,component,owner,upstream_repository,upstream_commit,upstream_path,integrated_path,sha256,size_bytes,artifact_type,claim_supported,report_section,verification_status,notes
ART-00766,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36/transcripts/ARR_mitdb_220_chunk00.txt,components/digital_accelerator/reports/final/board_replay_36/transcripts/ARR_mitdb_220_chunk00.txt,8966e56747da7da03335d4e2aa9c004dbb2aa2c674eb09b4e53b2f7c0d7f4408,30213,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00767,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36/transcripts/ARR_mitdb_231_chunk00.txt,components/digital_accelerator/reports/final/board_replay_36/transcripts/ARR_mitdb_231_chunk00.txt,960aab87c845547d5eec3e9fc63479ae424219827ae1a9bde11e5dbb6f987270,30214,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00768,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36/transcripts/CHF_chfdb_chf06_chunk06.txt,components/digital_accelerator/reports/final/board_replay_36/transcripts/CHF_chfdb_chf06_chunk06.txt,9d5bbc1971e02dd8f4e68eb87a0f7413621926e853a8fdb4dea590c1a8b9852a,30220,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00769,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36/transcripts/CHF_chfdb_chf06_chunk19.txt,components/digital_accelerator/reports/final/board_replay_36/transcripts/CHF_chfdb_chf06_chunk19.txt,e738b2b731b6822f1c3328348e8345fd38d4e4567dbb9db81551f0e8396922d5,30220,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00770,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36/transcripts/CHF_chfdb_chf06_chunk32.txt,components/digital_accelerator/reports/final/board_replay_36/transcripts/CHF_chfdb_chf06_chunk32.txt,68f6eb4a2c270792fe77a4c85bf984a4b252faece398adcd4aa4b7692626957a,30220,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00771,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36/transcripts/CHF_chfdb_chf07_chunk09.txt,components/digital_accelerator/reports/final/board_replay_36/transcripts/CHF_chfdb_chf07_chunk09.txt,b34d624adbe48f97e66c5b91fd49e8cc2bc8a5dd0d9cf783b7bfa3c8cdbd770e,30220,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00772,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36/transcripts/CHF_chfdb_chf07_chunk29.txt,components/digital_accelerator/reports/final/board_replay_36/transcripts/CHF_chfdb_chf07_chunk29.txt,7a2ecb934e35b1fa3328d73fca82dcacabd4498717a2fc597229972db9405aa0,30220,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00773,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36/transcripts/CHF_chfdb_chf09_chunk09.txt,components/digital_accelerator/reports/final/board_replay_36/transcripts/CHF_chfdb_chf09_chunk09.txt,e2c376502a763c9db7d6af871e4c992e6851db3bc9dd5dd8334d63f1db3cae53,30220,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00774,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36/transcripts/CHF_chfdb_chf09_chunk29.txt,components/digital_accelerator/reports/final/board_replay_36/transcripts/CHF_chfdb_chf09_chunk29.txt,0ec0155a0523df7b14732eb937dbb02bcb1c95a46e23897cb3a5ce4de9d4bc1d,30219,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00775,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36/transcripts/CHF_chfdb_chf15_chunk03.txt,components/digital_accelerator/reports/final/board_replay_36/transcripts/CHF_chfdb_chf15_chunk03.txt,98ffd08dd332832172979bf02c8b8dc24694df29e4889e2e5b64ad1464e85c47,30220,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00776,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36/transcripts/CHF_chfdb_chf15_chunk09.txt,components/digital_accelerator/reports/final/board_replay_36/transcripts/CHF_chfdb_chf15_chunk09.txt,2e730fd9dccbabcd8ccf25dbc0071673a279a5685816bda70bef3a634b55d889,30219,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00777,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36/transcripts/NSR_nsrdb_16272_chunk03.txt,components/digital_accelerator/reports/final/board_replay_36/transcripts/NSR_nsrdb_16272_chunk03.txt,d4119f2433bae06cd2f63fff3c3a10bc977aa8e78ddbde1f131b3a4610a754cb,30219,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00778,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36/transcripts/NSR_nsrdb_16272_chunk10.txt,components/digital_accelerator/reports/final/board_replay_36/transcripts/NSR_nsrdb_16272_chunk10.txt,97b098c53d2aee26bdd404379d8388dbf1c482452d83e07a154226e5d10c9610,30218,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00779,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36/transcripts/NSR_nsrdb_16483_chunk10.txt,components/digital_accelerator/reports/final/board_replay_36/transcripts/NSR_nsrdb_16483_chunk10.txt,e7de49c19e689694b1d8af591a8b3f330601241034e2a3be1f0bdae3cd6d5cb6,30219,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00780,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36/transcripts/NSR_nsrdb_16483_chunk32.txt,components/digital_accelerator/reports/final/board_replay_36/transcripts/NSR_nsrdb_16483_chunk32.txt,5ee07dc805756e95ea45bbd0aaec3a6db52dbef6757e12f60c0432838b160449,30217,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00781,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36/transcripts/NSR_nsrdb_16786_chunk11.txt,components/digital_accelerator/reports/final/board_replay_36/transcripts/NSR_nsrdb_16786_chunk11.txt,4bdfa55e12bc2e68ed65ad5034e3f1371fbd7972aa81f1c90802f570ba6ef7a0,30219,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00782,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36/transcripts/NSR_nsrdb_16786_chunk35.txt,components/digital_accelerator/reports/final/board_replay_36/transcripts/NSR_nsrdb_16786_chunk35.txt,e236b2e37e878f7b92a2d1be144fc9f6619f440809e54846eb8714cc0cb30e5c,30218,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00783,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36/transcripts/NSR_nsrdb_19093_chunk10.txt,components/digital_accelerator/reports/final/board_replay_36/transcripts/NSR_nsrdb_19093_chunk10.txt,fab39e93a00979425fe2cfb072ab9e7a14cf58a32f4407f9f3bc57fa7436a546,30219,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00784,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36/transcripts/NSR_nsrdb_19093_chunk30.txt,components/digital_accelerator/reports/final/board_replay_36/transcripts/NSR_nsrdb_19093_chunk30.txt,22dd854ffc7b8bee25b46c4a8f12597a135855961e326e88f9f40a40bb2c527f,30218,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00785,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36/transcripts/NSR_nsrdb_19140_chunk20.txt,components/digital_accelerator/reports/final/board_replay_36/transcripts/NSR_nsrdb_19140_chunk20.txt,956ed2723b8b965582d78b781c86a5e6ec6ea3dfecb61b350a99e42bef0664e9,30219,text/vector artifact,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00786,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36_batch_summary.json,components/digital_accelerator/reports/final/board_replay_36_batch_summary.json,fb481290c49f5fa77fd76182c8d94e58cb9e64d1ff26a9631112c73d93300b89,1093,structured evidence,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00787,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36_batch_summary.md,components/digital_accelerator/reports/final/board_replay_36_batch_summary.md,010e851001118d94a5084d9072d4c194f409fd31db8e2037d2053052b926af9a,3972,documentation,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00788,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36_cases.csv,components/digital_accelerator/reports/final/board_replay_36_cases.csv,a35305f9a662d3dbad8b14f003258b2c41ba19a7c88000826964aaab4c29e71d,14396,tabular evidence,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00789,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36_cases.json,components/digital_accelerator/reports/final/board_replay_36_cases.json,3cfebf813bac020e63d3cae23a57b2e01c9147306ccdfd567adc2c176bcddebf,37508,structured evidence,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00790,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36_expected_vs_board.csv,components/digital_accelerator/reports/final/board_replay_36_expected_vs_board.csv,a3dd7697b6ce19400bd10853d51eab82a14acbaa4a8a40da2b530c50b7beeabd,12822,tabular evidence,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00791,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36_final_mem_alignment_audit.md,components/digital_accelerator/reports/final/board_replay_36_final_mem_alignment_audit.md,a77497c5ed5a1163f3930f3742874c7547f88220347e0c9936258c2a5e561c3c,2216,documentation,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00792,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_36_preflight_audit.md,components/digital_accelerator/reports/final/board_replay_36_preflight_audit.md,7fc63b4d2143c270f539acf790cb3ef7d1d6eb95d16f6b31a658bbe3b203886c,2263,documentation,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00793,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/board_replay_result.md,components/digital_accelerator/reports/final/board_replay_result.md,832bcfebeb91ad5281a33ae9ad5b7316bbfd869097246df10fe584c29ca193cf,1251,documentation,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00794,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/digital_input_contract.md,components/digital_accelerator/reports/final/digital_input_contract.md,bf1290f600a868928a31d3cda11079fa8a38ed7316ce8f7b38f66bf855e775e1,2764,documentation,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00795,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/digital_ip_scope_and_handoff.md,components/digital_accelerator/reports/final/digital_ip_scope_and_handoff.md,c72ccd1ac9bef0640e24c576e2add871d211b5765ade0e268401141d46a76483,3222,documentation,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00796,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/figures/adc_quantization_hist.png,components/digital_accelerator/reports/final/figures/adc_quantization_hist.png,408cc8fb947f3303943239eb201c764654ec04100fa35eacb99e6305e4321c97,12470,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00797,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/figures/afe_chain_waveform.png,components/digital_accelerator/reports/final/figures/afe_chain_waveform.png,29cd155be15d0d1f3c1b09fd9adc0e71c594fd7732e0cbf055ba0eeb81839036,20293,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00798,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/figures/afe_frequency_response.png,components/digital_accelerator/reports/final/figures/afe_frequency_response.png,20c203013fc5782871b6f7553cff215c1392ef87c45a186cdff3a78df3df0ebf,12983,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00799,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/figures/afe_on_off_comparison.png,components/digital_accelerator/reports/final/figures/afe_on_off_comparison.png,59b0850eacb124b0b8c3a5bf8bf39726f587f74ed5ba0f37afb43edf5eac4463,16552,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00800,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/figures/afe_vin_reconstruction.png,components/digital_accelerator/reports/final/figures/afe_vin_reconstruction.png,b0286ffcd4d54556598b012f075827e8c7d9e20c6c80b5e05b583627c6be8222,17070,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00801,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/figures/board_replay_pass_matrix.png,components/digital_accelerator/reports/final/figures/board_replay_pass_matrix.png,29e0bc3e2cfff9a6b5d8d721108ae717877d44407365705bb942439a453158e2,111937,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00802,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/figures/FIGURE_INDEX.md,components/digital_accelerator/reports/final/figures/FIGURE_INDEX.md,2d6ac8d712ea5bf21a667859a5e9bd7d3c26cc24310823a3b9701a3e084e5a45,1549,documentation,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00803,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/figures/final_result_summary.png,components/digital_accelerator/reports/final/figures/final_result_summary.png,5f7a904c8782cb5b0080f1cc95da8ebfde12f2d79c95480c208d50b909a10427,64690,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00804,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/figures/final_system_architecture.png,components/digital_accelerator/reports/final/figures/final_system_architecture.png,e63fa1d32f04f3f58263415c0b660202f25c01a6b63063cafd1f8f0faf0c05ec,68727,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00805,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/figures/final_test_confusion_matrix.png,components/digital_accelerator/reports/final/figures/final_test_confusion_matrix.png,1bad93d5304a693d8a005c9e52546c5361dc69204335a054e24d790da95e8d76,34534,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
ART-00806,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/figures/hardware_validation_flow.png,components/digital_accelerator/reports/final/figures/hardware_validation_flow.png,2f0e672f9e449ce82637d355108bd372dba7a6cc0b9e0ad3bc637807014e2fe6,53824,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00807,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/figures/notch_60hz_effect.png,components/digital_accelerator/reports/final/figures/notch_60hz_effect.png,fd39ce6777500f8294337632e74f8df73fd418d883da9a92d1d543179da13052,20134,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00808,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/figures/resource_timing_summary.png,components/digital_accelerator/reports/final/figures/resource_timing_summary.png,2ea0a0f91dc8c5d2cff8b48b8a53fac6d696bd72849ab798b2e16973dd994696,55087,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_CURATED_EXPORT,retained byte content exported from fixed Git commit; intentionally omitted paths are in exclusion registries
ART-00809,digital_accelerator,양건,https://github.com/Sheep-gun/SNN-ECG-4-Class-Classifier,c6b80de19cdcad5b7e43fe7835588b629d847f75,reports/final/figures/snapshot_to_final_membrane_pipeline.png,components/digital_accelerator/reports/final/figures/snapshot_to_final_membrane_pipeline.png,d2c0d66496f48386752a68dab834bb23c9bc078ce3d8dfaaf6d46dea4fa65837,50442,figure,component snapshot provenance; see claim registry for promoted claims,component evidence as mapped by REPORT_EVIDENCE_MAP_KR.md,HASH_VERIFIED_AF_NORMALIZED,"integrated artifact after AF class-label normalization; classifier arithmetic, class ID, and numeric evidence are unchanged"
