case_id,label,expected_class,pred_class,pred_valid,correct,beat_count,pnn_match_count,pnn_mismatch_count,dscr_flip_count,dscr_slope_count,ram_code_sum,ram_code_count,rdm_valid_count,rdm_code_sum,rdm_ge10_count,rdm_ge20_count,rdm_ge30_count,rdm_ge40_count,rdm_ge50_count,rdm_ge60_count,rdm_ge70_count,rdm_ge80_count,rdm_ge90_count,rdm_ge100_count,rdm_ge110_count,rdm_ge120_count,rdm_ge130_count,rdm_ge140_count,rdm_ge150_count,score_nsr,score_chf,score_arr,score_aff,ectopic_pair_count,rr_alt_count,amp_jump_count,width_jump_count,qrs_maf_valid_count,qrs_maf_count,qrs_maf_code_sum,qrs_width_abn_count,qrs_complex_abn_count,qrs_energy_abn_count,qrs_terminal_delay_count,qrs_late_energy_count,qrs_asymmetry_count,qrs_peak_to_tail_count,qrs_pvc_like_count,qrs_rbbb_like_count,qrs_maf_width_sum,qrs_maf_complex_sum,qrs_maf_energy_sum,qrs_maf_late_event_sum,qrs_maf_late_energy_sum,qrs_maf_asymmetry_sum,qrs_maf_peak_tail_sum,qrs_template_mismatch_count,qrs_template_strong_count,qrs_template_width_count,qrs_template_energy_count,qrs_template_tail_count,qrs_template_score_sum,qrs_template_ready_count,abnormal_beat_valid_count,abnormal_beat_count,abnormal_beat_mid_count,abnormal_beat_high_count,abnormal_beat_strong_count,abnormal_beat_score_sum,rbbb_delay_valid_count,rbbb_delay_wide_count,rbbb_delay_terminal_count,rbbb_delay_like_count,rbbb_delay_segment_count,rbbb_delay_applied_count,pre_qrs_bump_count,eerg_gate_count,eerg_applied_count,eerg_pre_qrs_bump_count,eerg_early_count,eerg_ecp_count,eerg_pnn_decision_count,eerg_pnn_mismatch_count,eerg_rdm_valid_count,eerg_rdm_code_sum,score_arr_before_eerg,mem_file
364,AFF,3,3,1,1,103,68,33,205,6541,771,68,101,799,95,86,78,68,62,59,53,51,45,41,37,35,32,30,27,-214658,-78205,39893,80357,15,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,4505,203,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,2,6,2,0,0,103,0,0,103,9,15,101,33,101,799,39893,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0628_AFF_04908_60s_5140000ms.mem
365,AFF,3,3,1,1,107,70,34,203,6475,412,70,105,815,97,90,83,70,60,56,55,51,45,41,37,36,35,32,27,-246324,-78678,50656,123687,8,0,0,0,106,7,77,5,0,6,0,0,0,0,0,0,5845,201,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,4,0,0,0,106,0,0,106,10,8,104,34,105,815,50656,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0629_AFF_04908_60s_5180000ms.mem
366,AFF,3,3,1,1,105,69,34,203,6409,760,69,103,824,99,94,85,71,63,57,54,50,44,40,37,35,33,32,30,-231449,-93074,62687,84435,11,0,0,0,105,4,24,2,0,2,0,0,0,0,0,0,4516,199,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,105,0,0,105,7,11,103,34,103,824,62687,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0630_AFF_04908_60s_5200000ms.mem
367,AFF,3,3,1,1,119,62,55,235,7697,551,62,117,1136,112,108,100,98,91,86,79,67,63,59,59,58,55,53,48,-365710,-60901,91524,180024,25,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,6142,235,1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,1,1,1,0,0,119,0,0,119,28,25,117,55,117,1136,91524,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0631_AFF_04908_60s_7120000ms.mem
368,AFF,3,3,1,1,115,60,53,227,7304,294,60,113,1094,108,101,98,90,84,81,78,71,64,62,56,54,50,49,48,-353162,-60165,93931,191454,24,0,0,0,115,4,57,2,0,2,0,0,0,0,0,0,5856,227,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,115,0,0,115,19,24,113,53,113,1094,93931,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0632_AFF_04908_60s_7350000ms.mem
369,AFF,3,3,1,1,118,59,57,235,7630,293,59,116,1135,109,106,101,94,90,88,80,73,66,61,57,55,52,52,51,-354386,-63935,90039,204911,24,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,5465,235,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,118,0,0,118,16,24,116,57,116,1135,90039,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0633_AFF_04908_60s_7480000ms.mem
370,AFF,3,3,1,1,113,63,48,221,5648,231,63,111,1026,107,97,91,84,78,73,70,67,63,60,56,51,46,44,39,-311386,-86624,84328,217903,14,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,4919,221,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,1,1,1,0,0,113,0,0,113,11,14,111,48,111,1026,84328,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0634_AFF_04908_60s_13880000ms.mem
371,AFF,3,3,1,1,112,59,51,217,5641,624,59,110,1026,104,102,95,87,80,74,68,67,60,60,53,48,46,43,39,-295569,-84351,66619,169778,14,0,0,0,112,2,26,2,0,0,0,0,0,0,0,0,5835,217,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,3,3,3,0,0,112,0,0,112,10,14,110,51,110,1026,66619,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0635_AFF_04908_60s_13910000ms.mem
372,AFF,3,3,1,1,107,52,53,211,5438,463,52,105,1071,101,99,92,87,86,84,80,72,64,62,59,52,46,45,42,-283421,-78304,53858,189651,15,0,0,0,106,1,19,0,0,1,0,0,0,0,0,0,4229,209,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,1,1,1,0,0,106,0,0,106,12,15,105,53,105,1071,53858,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0636_AFF_04908_60s_14120000ms.mem
373,AFF,3,3,1,1,108,65,41,215,5446,195,65,106,947,99,92,86,83,79,72,69,64,56,50,45,44,40,35,33,-223079,-77867,38659,171499,18,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,5155,215,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,108,0,0,108,13,18,106,41,106,947,38659,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0637_AFF_04908_60s_14180000ms.mem
374,AFF,3,3,1,1,115,74,39,229,5792,222,73,113,905,100,93,85,81,75,68,61,55,50,45,45,42,41,34,30,-228493,-89883,27933,190811,10,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,4654,227,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,114,0,0,114,15,10,113,39,113,905,27933,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0638_AFF_04908_60s_14260000ms.mem
375,AFF,3,3,1,1,150,147,1,299,9162,734,147,148,371,129,105,68,38,17,4,3,2,1,1,1,1,1,0,0,-150400,-229651,119540,37538,0,0,0,0,150,1,12,1,0,0,0,0,0,0,0,0,6316,299,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,150,0,0,150,0,0,148,1,148,371,119540,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0639_AFF_04908_60s_14620000ms.mem
376,AFF,3,3,1,1,142,120,20,285,8834,692,120,140,642,126,107,84,63,43,32,26,23,21,21,21,21,19,18,17,-232326,-183806,105419,107869,1,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,6272,283,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,142,0,0,142,6,1,140,20,140,642,105419,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0640_AFF_04908_60s_14700000ms.mem
377,AFF,3,3,1,1,113,79,32,225,5845,384,79,111,845,103,93,85,76,68,60,56,52,46,41,38,35,33,30,29,-203153,-102467,51071,132671,15,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,5146,225,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,113,0,0,113,23,15,111,32,111,845,51071,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0641_AFF_04908_60s_34490000ms.mem
378,AFF,3,3,1,1,114,78,34,225,5220,973,78,112,805,102,93,81,72,62,56,52,46,43,40,38,35,31,28,26,-192244,-114607,76977,88180,10,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,4715,225,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,114,0,0,114,10,10,112,34,112,805,76977,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0642_AFF_04908_60s_34600000ms.mem
379,AFF,3,3,1,1,121,94,25,231,3464,496,94,119,552,82,61,51,42,38,33,32,32,31,30,26,25,24,23,22,-152056,-101362,-1135,142875,4,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,3526,231,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,121,0,0,121,2,4,119,25,119,552,-1135,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0643_AFF_04936_60s_7010000ms.mem
380,AFF,3,3,1,1,84,34,48,147,1889,88,34,82,840,76,69,62,61,59,57,54,53,53,53,51,50,49,47,46,-292112,-47572,125906,178805,15,0,0,0,84,2,6,2,0,0,0,0,0,0,0,0,5760,147,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,84,0,0,84,26,15,82,48,82,840,125906,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0644_AFF_04936_60s_8670000ms.mem
381,AFF,3,3,1,1,92,37,53,120,1824,253,37,90,887,81,72,65,63,63,61,58,56,54,53,53,53,53,53,49,-328038,-10106,137636,142905,30,0,0,0,92,2,11,2,0,0,0,0,0,0,0,0,3854,120,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,92,0,0,92,33,30,90,53,90,887,137636,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0645_AFF_04936_60s_10800000ms.mem
382,AFF,3,3,1,1,90,25,63,111,1594,46,25,88,1030,83,79,74,73,72,70,69,67,66,65,65,64,62,61,60,-388912,8296,161826,195443,31,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3066,111,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,90,0,0,90,26,31,88,63,88,1030,161826,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0646_AFF_04936_60s_11190000ms.mem
383,AFF,3,3,1,1,86,35,48,127,1752,241,35,84,882,80,78,74,68,65,63,59,57,53,49,49,47,47,47,46,-269837,-35100,121331,114014,25,0,0,0,85,11,41,7,0,4,0,0,0,0,0,0,5171,127,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,85,0,0,85,26,25,83,48,84,882,121331,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0647_AFF_04936_60s_11710000ms.mem
384,AFF,3,3,1,1,97,56,39,152,2021,114,58,95,760,80,67,65,64,59,55,51,48,47,45,42,36,34,34,33,-198928,-64127,40085,176044,9,0,0,0,97,1,7,1,0,0,0,0,0,0,0,0,3606,152,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,97,0,0,97,13,9,95,39,95,760,40085,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0648_AFF_04936_60s_18450000ms.mem
385,AFF,3,3,1,1,83,28,53,75,1404,44,27,81,929,77,74,72,70,67,66,66,63,56,55,55,53,53,51,51,-308691,18220,122895,139695,32,0,0,0,83,1,5,1,0,0,0,0,0,0,0,0,3357,75,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,83,0,0,83,20,32,81,53,81,929,122895,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0649_AFF_04936_60s_22240000ms.mem
386,AFF,3,3,1,1,117,79,36,223,3286,582,79,115,716,82,68,58,52,52,49,46,44,43,41,37,36,36,36,36,-228180,-91454,29545,166990,6,0,0,0,117,5,55,3,0,2,0,0,0,0,0,0,4601,223,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,1,1,1,0,0,117,0,0,117,5,6,115,36,115,716,29545,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0651_AFF_04936_60s_24070000ms.mem
387,AFF,3,3,1,1,86,33,51,36,1245,54,33,84,937,80,75,75,73,69,66,62,62,60,58,56,53,51,49,48,-343295,16634,100622,193720,16,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,3451,36,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,86,0,0,86,13,16,84,51,84,937,100622,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0652_AFF_04936_60s_28500000ms.mem
388,AFF,3,3,1,1,95,40,53,19,816,58,40,93,964,89,85,81,77,70,66,61,57,57,56,56,54,53,51,51,-434134,-57094,185331,231592,11,0,0,0,95,22,53,22,0,0,0,0,0,0,0,0,6520,19,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,1,0,0,0,95,0,0,95,35,11,93,53,93,964,185331,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0653_AFF_04936_60s_32720000ms.mem
389,AFF,3,3,1,1,115,78,35,210,2971,453,78,113,806,96,85,76,66,63,57,50,48,44,42,39,37,36,34,33,-251557,-163476,102518,174313,8,0,0,0,115,21,111,21,0,1,0,0,0,0,0,0,4492,197,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,15,19,15,0,0,115,0,0,115,17,8,113,35,113,806,102518,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0654_AFF_04936_60s_33340000ms.mem
390,AFF,3,3,1,1,147,138,7,295,4988,487,138,145,307,84,58,39,24,15,13,12,11,9,7,7,7,7,7,7,-77149,-156599,-41124,122162,1,0,0,0,147,7,44,7,0,0,0,0,0,0,0,0,4367,288,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,2,0,0,0,147,0,0,147,1,1,145,7,145,307,-41124,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0655_AFF_04936_60s_34050000ms.mem
391,AFF,3,3,1,1,137,114,21,291,4450,543,114,135,516,94,70,49,39,35,29,26,25,23,22,22,21,21,20,20,-150855,-161119,26871,155124,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,3250,271,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,137,0,0,137,0,0,135,21,135,516,26871,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0656_AFF_04936_60s_34190000ms.mem
392,AFF,3,3,1,1,74,48,24,0,144,91,48,72,604,67,65,58,57,50,44,42,35,31,29,27,26,26,24,23,-151557,-34890,45148,94111,5,0,0,0,74,7,45,7,0,0,0,0,0,0,0,0,6523,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1,1,1,0,0,74,0,0,74,19,5,72,24,72,604,45148,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0686_AFF_06453_60s_4180000ms.mem
393,AFF,3,1,1,0,73,55,16,4,134,155,55,71,557,67,65,60,57,51,45,38,34,28,24,20,19,17,16,16,-75676,-45153,9001,54979,7,0,0,0,73,7,47,7,0,0,0,0,0,0,0,0,6573,4,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,73,0,0,73,9,7,71,16,71,557,9001,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0687_AFF_06453_60s_4190000ms.mem
394,AFF,3,3,1,1,71,42,27,0,82,41,42,69,597,67,66,59,51,47,41,36,34,34,30,29,27,27,25,24,-169117,-32784,78698,81175,10,0,0,0,71,9,52,9,0,0,0,0,0,0,0,0,4527,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,71,0,0,71,5,10,69,27,69,597,78698,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0690_AFF_06453_60s_29320000ms.mem
395,AFF,3,3,1,1,66,37,27,0,100,35,37,64,579,62,58,52,50,44,40,37,34,34,33,30,29,26,25,25,-153318,1997,60088,65029,15,0,0,0,66,2,12,2,0,0,0,0,0,0,0,0,5531,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,66,0,0,66,8,15,64,27,64,579,60088,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0691_AFF_06453_60s_29330000ms.mem
396,AFF,3,3,1,1,67,33,32,0,148,33,33,65,631,63,56,55,51,47,45,43,41,38,36,34,32,31,30,29,-179914,10466,62518,83924,15,0,0,0,67,1,5,1,0,0,0,0,0,0,0,0,5587,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,67,0,0,67,23,15,65,32,65,631,62518,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0692_AFF_06453_60s_29380000ms.mem
397,AFF,3,3,1,1,72,30,40,0,80,30,31,70,743,68,67,62,59,56,54,51,47,45,44,40,39,38,37,36,-251745,-15112,100598,128167,14,0,0,0,72,10,67,10,0,0,0,0,0,0,0,0,3728,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,72,0,0,72,16,14,70,40,70,743,100598,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0693_AFF_06453_60s_29400000ms.mem
398,AFF,3,3,1,1,69,33,34,0,74,31,33,67,620,62,57,52,50,43,42,40,39,39,36,35,33,32,31,29,-205318,6925,73434,99281,12,0,0,0,69,3,15,3,0,0,0,0,0,0,0,0,5491,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,69,0,0,69,27,12,67,34,67,620,73434,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0695_AFF_06453_60s_29820000ms.mem
399,AFF,3,3,1,1,68,20,46,0,55,19,20,66,758,66,61,59,58,53,52,51,51,50,47,46,45,42,41,36,-285336,4612,102145,156075,8,0,0,0,68,5,30,5,0,0,0,0,0,0,0,0,5651,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,68,0,0,68,18,8,66,46,66,758,102145,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0696_AFF_06453_60s_29850000ms.mem
400,AFF,3,3,1,1,68,30,36,0,35,30,30,66,649,64,58,56,56,53,48,43,41,39,37,35,33,31,29,26,-197705,-17016,59925,125229,4,0,0,0,68,6,39,6,0,0,0,0,0,0,0,0,5605,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,68,0,0,68,5,4,66,36,66,649,59925,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0697_AFF_06453_60s_29870000ms.mem
401,AFF,3,3,1,1,94,54,38,183,2045,413,52,92,848,89,84,79,71,63,58,56,54,51,49,44,42,38,36,34,-171688,-78556,69036,107683,20,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,3976,183,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,94,0,0,94,21,20,92,38,92,848,69036,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0699_AFF_06995_60s_2410000ms.mem
402,AFF,3,3,1,1,89,59,27,176,2630,659,60,87,696,83,77,72,65,57,51,46,39,38,33,30,28,28,26,23,-94387,-98083,22291,57209,9,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,3074,175,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,88,0,0,88,14,9,86,27,87,696,22291,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0700_AFF_06995_60s_4780000ms.mem
403,AFF,3,0,1,0,115,100,13,223,3277,1013,101,113,399,74,44,38,34,31,27,26,23,23,18,16,15,13,10,7,-56457,-98141,-48665,53599,4,0,0,0,115,1,10,1,0,0,0,0,0,0,0,0,5095,223,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,2,0,0,0,115,1,1,115,9,4,113,13,113,399,-48665,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0701_AFF_06995_60s_25570000ms.mem
404,AFF,3,3,1,1,115,82,31,217,3490,976,83,113,816,100,91,83,75,70,64,55,45,41,36,34,34,32,29,27,-124080,-110557,4341,64397,17,0,0,0,115,1,12,0,0,1,0,0,0,0,0,0,4003,217,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,115,0,0,115,17,17,113,31,113,816,4341,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0702_AFF_06995_60s_25980000ms.mem
405,AFF,3,3,1,1,94,39,53,182,3015,465,39,92,1015,89,85,83,81,78,75,73,70,64,63,59,55,51,47,42,-276139,-43242,51437,172447,12,0,0,0,94,6,30,0,0,6,0,0,0,0,0,0,3669,182,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,1,0,0,0,94,0,0,94,25,12,92,53,92,1015,51437,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0703_AFF_06995_60s_26250000ms.mem
406,AFF,3,3,1,1,98,50,46,189,2262,496,50,96,924,90,86,81,74,69,65,64,57,52,51,51,49,47,45,43,-233883,-87628,81138,156253,12,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,1664,189,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,98,0,0,98,20,12,96,46,96,924,81138,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0704_AFF_06995_60s_27110000ms.mem
407,AFF,3,3,1,1,99,45,52,191,3239,521,45,97,1014,92,87,84,80,76,73,70,67,66,64,60,55,50,46,44,-281480,-55664,69158,171579,19,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,3317,191,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,99,0,0,99,22,19,97,52,97,1014,69158,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0705_AFF_06995_60s_27240000ms.mem
408,AFF,3,3,1,1,93,57,34,181,2027,427,57,91,752,86,76,67,63,61,54,48,46,46,42,36,34,32,32,29,-150806,-96430,63497,106499,14,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,3044,181,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,93,0,0,93,13,14,91,34,91,752,63497,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0706_AFF_06995_60s_30470000ms.mem
409,AFF,3,3,1,1,99,53,44,195,2077,410,52,97,894,89,84,78,74,68,65,62,57,54,51,47,44,43,42,36,-194739,-85712,56543,151781,14,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,4303,193,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,98,0,0,98,24,14,96,44,97,894,56543,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0707_AFF_06995_60s_31010000ms.mem
410,AFF,3,3,1,1,95,51,41,182,2257,437,51,93,902,91,84,79,76,73,69,64,60,56,51,46,43,41,36,33,-178732,-86393,51798,132887,17,0,0,0,94,1,3,1,0,0,0,0,0,0,0,0,3077,181,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,94,0,0,94,20,17,92,41,93,902,51798,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0708_AFF_06995_60s_31100000ms.mem
